t,lat,lon,gps_alt,dem_alt,diff_m
107.5,43.501925,13.497922222222222,40.1,44.0,-3.9
107.6,43.50191111111111,13.497913888888888,40.1,44.0,-3.9
107.7,43.50189722222222,13.497905555555555,40.1,44.0,-3.9
107.8,43.50188611111111,13.497894444444444,40.1,44.0,-3.9
107.9,43.501872222222225,13.49788611111111,40.1,45.0,-4.9
108.0,43.50185833333333,13.497877777777777,40.1,45.0,-4.9
108.1,43.501844444444444,13.497866666666665,40.1,45.0,-4.9
108.2,43.50183333333333,13.497858333333333,40.1,45.0,-4.9
108.3,43.50181944444444,13.49785,40.2,45.0,-4.8
108.4,43.501805555555556,13.497841666666666,40.2,45.0,-4.8
108.5,43.50179166666667,13.497830555555554,40.2,45.0,-4.8
108.6,43.501780555555555,13.497822222222222,40.3,45.0,-4.7
108.7,43.50176666666667,13.497813888888889,40.3,45.0,-4.7
108.8,43.501752777777774,13.497802777777776,40.3,45.0,-4.7
108.9,43.50174166666667,13.497794444444443,40.3,45.0,-4.7
109.0,43.50172777777778,13.497786111111111,40.4,46.0,-5.6
109.1,43.50171388888889,13.497777777777777,40.4,46.0,-5.6
109.2,43.5017,13.497769444444444,40.4,46.0,-5.6
109.3,43.501688888888886,13.497758333333332,40.5,46.0,-5.5
109.4,43.501675,13.49775,40.5,46.0,-5.5
109.5,43.50166111111111,13.497741666666666,40.5,46.0,-5.5
109.6,43.501647222222225,13.497733333333333,40.6,46.0,-5.4
109.7,43.50163611111111,13.49772222222222,40.6,46.0,-5.4
109.8,43.501622222222224,13.497713888888889,40.7,46.0,-5.3
109.9,43.50160833333333,13.497705555555555,40.7,46.0,-5.3
110.0,43.50159722222222,13.497697222222222,40.7,46.0,-5.3
110.1,43.501583333333336,13.49768611111111,40.8,46.0,-5.2
110.2,43.50156944444444,13.497677777777778,40.8,46.0,-5.2
110.3,43.501558333333335,13.497669444444444,40.8,46.0,-5.2
110.4,43.50154444444444,13.49766111111111,40.8,46.0,-5.2
110.5,43.501530555555554,13.497652777777777,40.9,47.0,-6.1
110.6,43.50151944444445,13.497641666666667,40.9,47.0,-6.1
110.7,43.50150555555555,13.497633333333333,41.0,47.0,-6.0
110.8,43.501491666666666,13.497625,41.0,47.0,-6.0
110.9,43.50148055555555,13.497616666666666,41.1,47.0,-5.9
111.0,43.501466666666666,13.497608333333332,41.1,47.0,-5.9
111.1,43.50145555555556,13.497599999999998,41.2,47.0,-5.8
111.2,43.501441666666665,13.497588888888888,41.2,47.0,-5.8
111.3,43.50142777777778,13.497580555555555,41.3,47.0,-5.7
111.4,43.501416666666664,13.497572222222221,41.4,47.0,-5.6
111.5,43.50140277777778,13.497563888888887,41.5,47.0,-5.5
111.6,43.50139166666666,13.497555555555556,41.5,47.0,-5.5
111.7,43.501377777777776,13.497547222222222,41.6,47.0,-5.4
111.8,43.50136666666667,13.497538888888888,41.6,47.0,-5.4
111.9,43.501352777777775,13.497527777777776,41.7,47.0,-5.3
112.0,43.50133888888889,13.497519444444444,41.8,47.0,-5.2
112.1,43.501327777777774,13.49751111111111,41.8,47.0,-5.2
112.2,43.50131388888889,13.497502777777777,41.9,47.0,-5.1
112.3,43.50130277777778,13.497494444444444,42.0,47.0,-5.0
112.4,43.50129166666667,13.49748611111111,42.0,47.0,-5.0
112.5,43.50127777777778,13.497477777777776,42.1,47.0,-4.9
112.6,43.501266666666666,13.497469444444443,42.2,47.0,-4.8
112.7,43.50125277777778,13.497461111111111,42.3,47.0,-4.7
112.8,43.501241666666665,13.497452777777777,42.3,47.0,-4.7
112.9,43.50122777777778,13.497444444444444,42.4,47.0,-4.6
113.0,43.501216666666664,13.49743611111111,42.4,47.0,-4.6
113.1,43.50120277777778,13.497425,42.6,47.0,-4.4
113.2,43.501191666666664,13.497416666666666,42.7,47.0,-4.3
113.3,43.50118055555556,13.497408333333333,42.7,47.0,-4.3
113.4,43.50116666666667,13.497399999999999,42.8,47.0,-4.2
113.5,43.501155555555556,13.497391666666665,42.9,47.0,-4.1
113.6,43.50114166666667,13.497383333333332,43.0,47.0,-4.0
113.7,43.501130555555555,13.497375,43.1,47.0,-3.9
113.8,43.50111944444444,13.497366666666666,43.2,47.0,-3.8
113.9,43.501105555555554,13.497358333333333,43.2,48.0,-4.8
